id,split,source,cve_id,cwe,attck_tags,perturbation_strategy,difficulty,path_hops,num_nodes,num_edges,data_license
AVP-R-2408,test-standard,lanl,CVE-2022-20823,CWE-200,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-2409,test-standard,lmdg-synthetic,CVE-2021-18220,CWE-287,T1018;T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-2410,test-standard,mitre-engenuity,CVE-2023-15617,CWE-306,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-2411,test-standard,lanl,CVE-2021-10000,CWE-287,T1029,Slow Exfiltration,1,7,8,7,CC-BY-4.0
AVP-R-2412,test-standard,mitre-engenuity,CVE-2021-19042,CWE-613,T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-2413,test-standard,lmdg-synthetic,CVE-2022-21234,CWE-798,T1021.006;T1047;T1569.002,Tool Injection,2,5,6,5,CC-BY-4.0
AVP-R-2414,test-standard,lanl,CVE-2022-19179,CWE-620,T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-2415,test-standard,mitre-engenuity,CVE-2022-11370,CWE-287,T1078,Noisy Decoy,3,10,11,10,CC-BY-4.0
AVP-R-2416,test-standard,lanl,CVE-2023-10274,CWE-798,T1078,Noisy Decoy,3,5,6,5,CC-BY-4.0
AVP-R-2417,test-standard,mitre-engenuity,CVE-2022-18357,CWE-306,T1078,Noisy Decoy,4,6,7,6,CC-BY-4.0
AVP-R-2418,test-standard,lmdg-synthetic,CVE-2023-21371,CWE-307,T1059.003;T1557.001,NTLM Relay,3,6,7,6,CC-BY-4.0
AVP-R-2419,test-standard,lmdg-synthetic,CVE-2022-15891,CWE-307,T1021.001;T1047;T1569.002,Tool Injection,2,10,11,10,CC-BY-4.0
AVP-R-2420,test-standard,lanl,CVE-2021-20686,CWE-640,T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-2421,test-standard,mitre-engenuity,CVE-2021-11644,CWE-798,T1047;T1569.002,Tool Injection,3,6,7,6,CC-BY-4.0
AVP-R-2422,test-standard,mitre-engenuity,CVE-2022-19179,CWE-620,T1029,Slow Exfiltration,4,5,6,5,CC-BY-4.0
AVP-R-2423,test-standard,lanl,CVE-2021-15754,CWE-798,T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-2424,test-standard,mitre-engenuity,CVE-2022-22878,CWE-521,T1029,Slow Exfiltration,3,8,9,8,CC-BY-4.0
AVP-R-2425,test-standard,lanl,CVE-2023-21782,CWE-613,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-2426,test-standard,lanl,CVE-2023-17261,CWE-307,T1047;T1569.002,Tool Injection,4,5,6,5,CC-BY-4.0
AVP-R-2427,test-standard,lanl,CVE-2023-17672,CWE-613,T1029,Slow Exfiltration,2,6,7,6,CC-BY-4.0
AVP-R-2428,test-standard,lanl,CVE-2023-23426,CWE-640,T1047;T1569.002,Tool Injection,2,11,12,11,CC-BY-4.0
AVP-R-2429,test-standard,lanl,CVE-2023-10274,CWE-798,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-2430,test-standard,lmdg-synthetic,CVE-2021-19042,CWE-613,T1047;T1087;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-2431,test-standard,mitre-engenuity,CVE-2022-11781,CWE-307,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-2432,test-standard,lmdg-synthetic,CVE-2021-21097,CWE-306,T1047;T1087;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-2433,test-standard,lanl,CVE-2023-16439,CWE-620,T1029,Slow Exfiltration,2,6,7,6,CC-BY-4.0
AVP-R-2434,test-standard,lmdg-synthetic,CVE-2022-20823,CWE-200,T1029;T1059.001,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-2435,test-standard,lanl,CVE-2021-19042,CWE-613,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-2436,test-standard,lanl,CVE-2023-11096,CWE-640,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-2437,test-standard,lanl,CVE-2023-18083,CWE-200,T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-2438,test-standard,lanl,CVE-2022-17124,CWE-798,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-2439,test-standard,lmdg-synthetic,CVE-2021-21508,CWE-521,T1078;T1087,Noisy Decoy,3,10,11,10,CC-BY-4.0
AVP-R-2440,test-standard,mitre-engenuity,CVE-2022-21645,CWE-384,T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-2441,test-standard,mitre-engenuity,CVE-2022-19590,CWE-287,T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-2442,test-standard,lmdg-synthetic,CVE-2023-11507,CWE-306,T1078;T1087,Noisy Decoy,3,5,6,5,CC-BY-4.0
AVP-R-2443,test-standard,lanl,CVE-2022-20823,CWE-200,T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-2444,test-standard,mitre-engenuity,CVE-2021-18220,CWE-287,T1078.001,Role Confusion,1,10,11,10,CC-BY-4.0
AVP-R-2445,test-standard,mitre-engenuity,CVE-2023-20960,CWE-287,T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-2446,test-standard,lmdg-synthetic,CVE-2022-10548,CWE-521,T1021.006;T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-2447,test-standard,mitre-engenuity,CVE-2021-22330,CWE-287,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-2448,test-standard,mitre-engenuity,CVE-2022-11370,CWE-287,T1029,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-2449,test-standard,lanl,CVE-2022-16302,CWE-613,T1029,Slow Exfiltration,2,7,8,7,CC-BY-4.0
AVP-R-2450,test-standard,mitre-engenuity,CVE-2023-18494,CWE-798,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-2451,test-standard,lanl,CVE-2021-10000,CWE-287,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-2452,test-standard,lanl,CVE-2023-16439,CWE-620,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-2453,test-standard,lmdg-synthetic,CVE-2022-16302,CWE-613,T1021.006;T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-2454,test-standard,lmdg-synthetic,CVE-2022-17124,CWE-798,T1059.001;T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-2455,test-standard,lanl,CVE-2021-20275,CWE-384,T1557.001,NTLM Relay,4,5,6,5,CC-BY-4.0
AVP-R-2456,test-standard,lanl,CVE-2023-21371,CWE-307,T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-2457,test-standard,lanl,CVE-2021-16165,CWE-384,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-2458,test-standard,lanl,CVE-2021-16987,CWE-306,T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-2459,test-standard,lanl,CVE-2021-17398,CWE-521,T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-2460,test-standard,lanl,CVE-2022-10548,CWE-521,T1029,Slow Exfiltration,1,7,8,7,CC-BY-4.0
AVP-R-2461,test-standard,lanl,CVE-2023-16850,CWE-287,T1078.001,Role Confusion,2,9,10,9,CC-BY-4.0
AVP-R-2462,test-standard,lmdg-synthetic,CVE-2022-20412,CWE-613,T1049;T1078,Noisy Decoy,3,7,8,7,CC-BY-4.0
AVP-R-2463,test-standard,mitre-engenuity,CVE-2023-11507,CWE-306,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-2464,test-standard,mitre-engenuity,CVE-2023-20549,CWE-620,T1078,Noisy Decoy,4,10,11,10,CC-BY-4.0
AVP-R-2465,test-standard,mitre-engenuity,CVE-2021-10000,CWE-287,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-2466,test-standard,lmdg-synthetic,CVE-2021-16576,CWE-640,T1021.006;T1078.001,Role Confusion,4,6,7,6,CC-BY-4.0
AVP-R-2467,test-standard,lmdg-synthetic,CVE-2023-23015,CWE-384,T1021.004;T1078.001,Role Confusion,2,9,10,9,CC-BY-4.0
AVP-R-2468,test-standard,lanl,CVE-2022-11781,CWE-307,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-2469,test-standard,lanl,CVE-2023-11096,CWE-640,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-2470,test-standard,mitre-engenuity,CVE-2023-17672,CWE-613,T1047;T1569.002,Tool Injection,3,8,9,8,CC-BY-4.0
AVP-R-2471,test-standard,lmdg-synthetic,CVE-2022-15891,CWE-307,T1059.001;T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-2472,test-standard,lmdg-synthetic,CVE-2021-23563,CWE-200,T1059.003;T1078.001,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-2473,test-standard,mitre-engenuity,CVE-2021-17809,CWE-620,T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-2474,test-standard,lanl,CVE-2023-19727,CWE-306,T1047;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-2475,test-standard,lmdg-synthetic,CVE-2023-21371,CWE-307,T1029;T1049,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2476,test-standard,mitre-engenuity,CVE-2021-17809,CWE-620,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-2477,test-standard,mitre-engenuity,CVE-2021-19453,CWE-200,T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-2478,test-standard,lmdg-synthetic,CVE-2021-11233,CWE-200,T1029;T1087,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2479,test-standard,mitre-engenuity,CVE-2022-11370,CWE-287,T1078,Noisy Decoy,3,9,10,9,CC-BY-4.0
AVP-R-2480,test-standard,lmdg-synthetic,CVE-2022-15891,CWE-307,T1049;T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-2481,test-standard,lanl,CVE-2021-19453,CWE-200,T1557.001,NTLM Relay,2,9,10,9,CC-BY-4.0
AVP-R-2482,test-standard,lmdg-synthetic,CVE-2023-22193,CWE-200,T1059.001;T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-2483,test-standard,lmdg-synthetic,CVE-2023-22193,CWE-200,T1047;T1087;T1569.002,Tool Injection,2,11,12,11,CC-BY-4.0
AVP-R-2484,test-standard,mitre-engenuity,CVE-2021-16987,CWE-306,T1078.001,Role Confusion,2,5,6,5,CC-BY-4.0
AVP-R-2485,test-standard,lanl,CVE-2022-19590,CWE-287,T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-2486,test-standard,lanl,CVE-2022-23289,CWE-620,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-2487,test-standard,mitre-engenuity,CVE-2021-19864,CWE-798,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-2488,test-standard,lanl,CVE-2023-16850,CWE-287,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-2489,test-standard,lmdg-synthetic,CVE-2022-11781,CWE-307,T1018;T1078,Noisy Decoy,2,10,11,10,CC-BY-4.0
AVP-R-2490,test-standard,mitre-engenuity,CVE-2021-10000,CWE-287,T1078.001,Role Confusion,2,5,6,5,CC-BY-4.0
AVP-R-2491,test-standard,mitre-engenuity,CVE-2023-19727,CWE-306,T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-2492,test-standard,lanl,CVE-2023-17672,CWE-613,T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-2493,test-standard,lmdg-synthetic,CVE-2023-10685,CWE-384,T1021.001;T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-2494,test-standard,lmdg-synthetic,CVE-2023-11096,CWE-640,T1021.001;T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-2495,test-standard,lmdg-synthetic,CVE-2022-23289,CWE-620,T1029;T1087,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-2496,test-standard,mitre-engenuity,CVE-2023-16439,CWE-620,T1078,Noisy Decoy,3,9,10,9,CC-BY-4.0
AVP-R-2497,test-standard,mitre-engenuity,CVE-2023-18083,CWE-200,T1029,Slow Exfiltration,3,10,11,10,CC-BY-4.0
AVP-R-2498,test-standard,lmdg-synthetic,CVE-2022-11781,CWE-307,T1021.004;T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-2499,test-standard,mitre-engenuity,CVE-2022-18768,CWE-521,T1557.001,NTLM Relay,3,5,6,5,CC-BY-4.0
AVP-R-2500,test-standard,lanl,CVE-2021-16987,CWE-306,T1557.001,NTLM Relay,2,9,10,9,CC-BY-4.0
AVP-R-2501,test-standard,lanl,CVE-2023-22193,CWE-200,T1047;T1569.002,Tool Injection,1,11,12,11,CC-BY-4.0
AVP-R-2502,test-standard,mitre-engenuity,CVE-2021-17809,CWE-620,T1078,Noisy Decoy,3,6,7,6,CC-BY-4.0
AVP-R-2503,test-standard,lanl,CVE-2022-16713,CWE-200,T1047;T1569.002,Tool Injection,2,11,12,11,CC-BY-4.0
AVP-R-2504,test-standard,mitre-engenuity,CVE-2023-17261,CWE-307,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2505,test-standard,lanl,CVE-2023-19727,CWE-306,T1029,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-2506,test-standard,mitre-engenuity,CVE-2021-19864,CWE-798,T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-2507,test-standard,lmdg-synthetic,CVE-2023-20138,CWE-521,T1029;T1087,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-2508,test-standard,lanl,CVE-2021-21097,CWE-306,T1078,Noisy Decoy,2,5,6,5,CC-BY-4.0
AVP-R-2509,test-standard,lanl,CVE-2021-18220,CWE-287,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-2510,test-standard,lanl,CVE-2021-10000,CWE-287,T1078.001,Role Confusion,2,8,9,8,CC-BY-4.0
AVP-R-2511,test-standard,lmdg-synthetic,CVE-2023-20960,CWE-287,T1029;T1059.003,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-2512,test-standard,lmdg-synthetic,CVE-2023-22604,CWE-798,T1021.004;T1047;T1569.002,Tool Injection,2,7,8,7,CC-BY-4.0
AVP-R-2513,test-standard,lanl,CVE-2021-20686,CWE-640,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-2514,test-standard,lanl,CVE-2022-21645,CWE-384,T1029,Slow Exfiltration,2,8,9,8,CC-BY-4.0
AVP-R-2515,test-standard,mitre-engenuity,CVE-2023-20549,CWE-620,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-2516,test-standard,lanl,CVE-2021-21919,CWE-620,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-2517,test-standard,lmdg-synthetic,CVE-2022-19179,CWE-620,T1059.003;T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-2518,test-standard,mitre-engenuity,CVE-2022-10137,CWE-306,T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-2519,test-standard,mitre-engenuity,CVE-2022-11370,CWE-287,T1029,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-2520,test-standard,lmdg-synthetic,CVE-2023-21371,CWE-307,T1059.003;T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-2521,test-standard,lmdg-synthetic,CVE-2023-23426,CWE-640,T1021.004;T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-2522,test-standard,mitre-engenuity,CVE-2022-17946,CWE-640,T1557.001,NTLM Relay,2,9,10,9,CC-BY-4.0
AVP-R-2523,test-standard,lanl,CVE-2021-10822,CWE-613,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-2524,test-standard,lanl,CVE-2021-20275,CWE-384,T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-2525,test-standard,lanl,CVE-2022-10548,CWE-521,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-2526,test-standard,mitre-engenuity,CVE-2023-11918,CWE-521,T1078,Noisy Decoy,2,8,9,8,CC-BY-4.0
AVP-R-2527,test-standard,lanl,CVE-2022-15891,CWE-307,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-2528,test-standard,lanl,CVE-2022-15891,CWE-307,T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-2529,test-standard,lmdg-synthetic,CVE-2021-16576,CWE-640,T1021.001;T1047;T1569.002,Tool Injection,4,6,7,6,CC-BY-4.0
AVP-R-2530,test-standard,lanl,CVE-2022-22467,CWE-306,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-2531,test-standard,lanl,CVE-2022-20001,CWE-307,T1029,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-2532,test-standard,lanl,CVE-2021-19453,CWE-200,T1078,Noisy Decoy,4,5,6,5,CC-BY-4.0
AVP-R-2533,test-standard,mitre-engenuity,CVE-2021-16987,CWE-306,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2534,test-standard,lanl,CVE-2022-16713,CWE-200,T1047;T1569.002,Tool Injection,2,8,9,8,CC-BY-4.0
AVP-R-2535,test-standard,mitre-engenuity,CVE-2022-21645,CWE-384,T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-2536,test-standard,mitre-engenuity,CVE-2023-19316,CWE-640,T1078,Noisy Decoy,3,11,12,11,CC-BY-4.0
AVP-R-2537,test-standard,lmdg-synthetic,CVE-2022-22878,CWE-521,T1021.004;T1047;T1569.002,Tool Injection,2,10,11,10,CC-BY-4.0
AVP-R-2538,test-standard,mitre-engenuity,CVE-2023-19727,CWE-306,T1047;T1569.002,Tool Injection,3,11,12,11,CC-BY-4.0
AVP-R-2539,test-standard,lanl,CVE-2022-22056,CWE-640,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-2540,test-standard,mitre-engenuity,CVE-2021-11644,CWE-798,T1557.001,NTLM Relay,3,6,7,6,CC-BY-4.0
AVP-R-2541,test-standard,lanl,CVE-2023-16439,CWE-620,T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-2542,test-standard,lanl,CVE-2022-16713,CWE-200,T1557.001,NTLM Relay,2,10,11,10,CC-BY-4.0
AVP-R-2543,test-standard,mitre-engenuity,CVE-2023-23426,CWE-640,T1557.001,NTLM Relay,3,8,9,8,CC-BY-4.0
AVP-R-2544,test-standard,mitre-engenuity,CVE-2023-23426,CWE-640,T1078,Noisy Decoy,2,7,8,7,CC-BY-4.0
AVP-R-2545,test-standard,mitre-engenuity,CVE-2021-20686,CWE-640,T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-2546,test-standard,mitre-engenuity,CVE-2022-21645,CWE-384,T1078,Noisy Decoy,3,7,8,7,CC-BY-4.0
AVP-R-2547,test-standard,lanl,CVE-2021-18220,CWE-287,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2548,test-standard,lanl,CVE-2022-11370,CWE-287,T1078.001,Role Confusion,1,10,11,10,CC-BY-4.0
AVP-R-2549,test-standard,lanl,CVE-2023-17261,CWE-307,T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-2550,test-standard,lmdg-synthetic,CVE-2021-10822,CWE-613,T1021.006;T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2551,test-standard,mitre-engenuity,CVE-2023-21371,CWE-307,T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-2552,test-standard,mitre-engenuity,CVE-2022-19590,CWE-287,T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-2553,test-standard,lmdg-synthetic,CVE-2023-15617,CWE-306,T1018;T1557.001,NTLM Relay,1,11,12,11,CC-BY-4.0
AVP-R-2554,test-standard,lmdg-synthetic,CVE-2023-16439,CWE-620,T1018;T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-2555,test-standard,mitre-engenuity,CVE-2022-21645,CWE-384,T1078.001,Role Confusion,4,6,7,6,CC-BY-4.0
AVP-R-2556,test-standard,mitre-engenuity,CVE-2023-11918,CWE-521,T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-2557,test-standard,lanl,CVE-2021-17809,CWE-620,T1078,Noisy Decoy,4,5,6,5,CC-BY-4.0
AVP-R-2558,test-standard,lmdg-synthetic,CVE-2021-23152,CWE-613,T1021.001;T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-2559,test-standard,mitre-engenuity,CVE-2021-23152,CWE-613,T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-2560,test-standard,mitre-engenuity,CVE-2022-22467,CWE-306,T1557.001,NTLM Relay,3,9,10,9,CC-BY-4.0
AVP-R-2561,test-standard,lanl,CVE-2022-16302,CWE-613,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-2562,test-standard,lanl,CVE-2023-16439,CWE-620,T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-2563,test-standard,lanl,CVE-2022-18357,CWE-306,T1078.001,Role Confusion,3,9,10,9,CC-BY-4.0
AVP-R-2564,test-standard,mitre-engenuity,CVE-2021-18220,CWE-287,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-2565,test-standard,mitre-engenuity,CVE-2022-17535,CWE-384,T1029,Slow Exfiltration,2,6,7,6,CC-BY-4.0
AVP-R-2566,test-standard,lmdg-synthetic,CVE-2021-23152,CWE-613,T1047;T1087;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-2567,test-standard,lanl,CVE-2022-21645,CWE-384,T1557.001,NTLM Relay,3,6,7,6,CC-BY-4.0
AVP-R-2568,test-standard,lanl,CVE-2021-20275,CWE-384,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-2569,test-standard,lanl,CVE-2023-10685,CWE-384,T1078,Noisy Decoy,3,9,10,9,CC-BY-4.0
AVP-R-2570,test-standard,mitre-engenuity,CVE-2022-15891,CWE-307,T1078.001,Role Confusion,2,8,9,8,CC-BY-4.0
AVP-R-2571,test-standard,lmdg-synthetic,CVE-2022-11370,CWE-287,T1021.004;T1047;T1569.002,Tool Injection,4,8,9,8,CC-BY-4.0
AVP-R-2572,test-standard,lmdg-synthetic,CVE-2023-16850,CWE-287,T1087;T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-2573,test-standard,mitre-engenuity,CVE-2023-21782,CWE-613,T1029,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-2574,test-standard,mitre-engenuity,CVE-2022-17946,CWE-640,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-2575,test-standard,mitre-engenuity,CVE-2022-21645,CWE-384,T1047;T1569.002,Tool Injection,4,7,8,7,CC-BY-4.0
AVP-R-2576,test-standard,lanl,CVE-2023-16850,CWE-287,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2577,test-standard,mitre-engenuity,CVE-2023-10274,CWE-798,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-2578,test-standard,mitre-engenuity,CVE-2022-22056,CWE-640,T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-2579,test-standard,lanl,CVE-2021-16165,CWE-384,T1078,Noisy Decoy,3,6,7,6,CC-BY-4.0
AVP-R-2580,test-standard,lanl,CVE-2022-23289,CWE-620,T1047;T1569.002,Tool Injection,2,7,8,7,CC-BY-4.0
AVP-R-2581,test-standard,lanl,CVE-2021-18631,CWE-307,T1078,Noisy Decoy,4,6,7,6,CC-BY-4.0
AVP-R-2582,test-standard,lanl,CVE-2022-11370,CWE-287,T1078.001,Role Confusion,3,7,8,7,CC-BY-4.0
AVP-R-2583,test-standard,lmdg-synthetic,CVE-2023-16028,CWE-521,T1021.001;T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-2584,test-standard,lanl,CVE-2023-22193,CWE-200,T1029,Slow Exfiltration,1,11,12,11,CC-BY-4.0
AVP-R-2585,test-standard,lanl,CVE-2021-11233,CWE-200,T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-2586,test-standard,lmdg-synthetic,CVE-2022-23289,CWE-620,T1059.003;T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-2587,test-standard,lanl,CVE-2021-22741,CWE-307,T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-2588,test-standard,mitre-engenuity,CVE-2023-10274,CWE-798,T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-2589,test-standard,mitre-engenuity,CVE-2022-16713,CWE-200,T1078.001,Role Confusion,4,6,7,6,CC-BY-4.0
AVP-R-2590,test-standard,lanl,CVE-2022-16713,CWE-200,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-2591,test-standard,lmdg-synthetic,CVE-2021-17809,CWE-620,T1047;T1049;T1569.002,Tool Injection,2,5,6,5,CC-BY-4.0
AVP-R-2592,test-standard,mitre-engenuity,CVE-2022-11781,CWE-307,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-2593,test-standard,mitre-engenuity,CVE-2021-21919,CWE-620,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-2594,test-standard,lanl,CVE-2021-20275,CWE-384,T1557.001,NTLM Relay,3,9,10,9,CC-BY-4.0
AVP-R-2595,test-standard,lmdg-synthetic,CVE-2021-19864,CWE-798,T1049;T1557.001,NTLM Relay,3,7,8,7,CC-BY-4.0
AVP-R-2596,test-standard,lanl,CVE-2023-20549,CWE-620,T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-2597,test-standard,lmdg-synthetic,CVE-2022-11370,CWE-287,T1021.004;T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-2598,test-standard,lanl,CVE-2022-10548,CWE-521,T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-2599,test-standard,mitre-engenuity,CVE-2021-16987,CWE-306,T1557.001,NTLM Relay,3,8,9,8,CC-BY-4.0
AVP-R-2600,test-standard,lanl,CVE-2022-18768,CWE-521,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-2601,test-standard,lanl,CVE-2021-19864,CWE-798,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-2602,test-standard,lanl,CVE-2023-15617,CWE-306,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-2603,test-standard,mitre-engenuity,CVE-2022-10137,CWE-306,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-2604,test-standard,mitre-engenuity,CVE-2023-18083,CWE-200,T1047;T1569.002,Tool Injection,1,6,7,6,CC-BY-4.0
